long_trip,avg_revenue,avg_duration,avg_distance,avg_tip
False,30.850700525394046,0.35061295971978984,3.050735551663748,5.997457085050027
True,32.09090425531915,4.551950354609929,19.485691489361702,2.5402822891962713
